# Description: This file contains daily global mean near-surface (2m) air temperature
#  data from ERA5 from 1940 to 2026 as well as daily temperature anomalies relative to
#  the 1991-2020 reference period.
# Data source: The original ERA5 gridded hourly data used to generate the time series can be
#  downloaded from the C3S Climate Data Store (CDS) at the following link:
#  https://cds.climate.copernicus.eu/datasets/reanalysis-era5-single-levels
# Data availability: The ERA5 data available in the CDS are updated with a 5-day delay (120 hours)
#  behind real-time. Note that the time series below includes values based on ERA5 data not yet
#  available in the CDS (for days 2 to 5 behind real-time).
# Status: Can be preliminary or final. If preliminary, the values will likely change (slightly)
#  once the final ERA5 data for the day are available (typically 3 days behind real-time).
# Columns:
#  2t: Daily mean absolute temperature based on hourly values from 00 to 23 UTC
#  clim_91-20: Daily climatology for 1991-2020
#  ano_91-20: Daily anomaly relative to the 1991-2020 daily climatology
#  status: Preliminary or final
# Units: deg. C
# Last updated: 27 Jul 2026
date,2t,clim_91-20,ano_91-20,status
1963-11-06,13.266,13.672,-0.406,FINAL
1963-11-07,13.227,13.638,-0.411,FINAL
1963-11-08,13.167,13.603,-0.436,FINAL
1963-11-09,13.100,13.569,-0.469,FINAL
1963-11-10,13.132,13.535,-0.403,FINAL
1963-11-11,13.124,13.501,-0.377,FINAL
1963-11-12,13.097,13.468,-0.370,FINAL
1963-11-13,12.992,13.435,-0.442,FINAL
1963-11-14,12.917,13.402,-0.485,FINAL
1963-11-15,12.837,13.369,-0.532,FINAL
1963-11-16,12.792,13.337,-0.545,FINAL
1963-11-17,12.736,13.305,-0.569,FINAL
1963-11-18,12.751,13.274,-0.523,FINAL
1963-11-19,12.679,13.243,-0.564,FINAL
1963-11-20,12.614,13.213,-0.599,FINAL
1963-11-21,12.615,13.183,-0.568,FINAL
1963-11-22,12.587,13.153,-0.566,FINAL
1963-11-23,12.552,13.124,-0.573,FINAL
1963-11-24,12.518,13.096,-0.578,FINAL
1963-11-25,12.538,13.069,-0.531,FINAL
1963-11-26,12.590,13.042,-0.451,FINAL
1963-11-27,12.543,13.015,-0.473,FINAL
1963-11-28,12.481,12.989,-0.509,FINAL
1963-11-29,12.436,12.964,-0.529,FINAL
1963-11-30,12.365,12.940,-0.576,FINAL
1963-12-01,12.398,12.917,-0.518,FINAL
1963-12-02,12.423,12.894,-0.471,FINAL
1963-12-03,12.404,12.872,-0.467,FINAL
1963-12-04,12.371,12.850,-0.479,FINAL
1963-12-05,12.322,12.830,-0.507,FINAL
1963-12-06,12.298,12.810,-0.512,FINAL
1963-12-07,12.311,12.791,-0.480,FINAL
1963-12-08,12.217,12.772,-0.556,FINAL
1963-12-09,12.111,12.754,-0.643,FINAL
1963-12-10,12.027,12.737,-0.710,FINAL
1963-12-11,11.998,12.721,-0.723,FINAL
1963-12-12,11.937,12.705,-0.767,FINAL
1963-12-13,11.943,12.690,-0.746,FINAL
1963-12-14,11.947,12.675,-0.728,FINAL
1963-12-15,11.934,12.661,-0.727,FINAL
1963-12-16,11.946,12.647,-0.701,FINAL
1963-12-17,11.946,12.634,-0.688,FINAL
1963-12-18,11.953,12.621,-0.668,FINAL
1963-12-19,11.994,12.609,-0.615,FINAL
1963-12-20,12.032,12.597,-0.565,FINAL
1963-12-21,12.037,12.585,-0.549,FINAL
1963-12-22,12.069,12.574,-0.505,FINAL
1963-12-23,12.056,12.563,-0.507,FINAL
1963-12-24,12.063,12.553,-0.490,FINAL
1963-12-25,12.033,12.543,-0.509,FINAL
1963-12-26,12.013,12.533,-0.520,FINAL
1963-12-27,12.041,12.523,-0.482,FINAL
1963-12-28,11.998,12.514,-0.516,FINAL
1963-12-29,11.956,12.505,-0.549,FINAL
1963-12-30,11.956,12.496,-0.540,FINAL
1963-12-31,11.997,12.488,-0.492,FINAL
1964-01-01,12.070,12.480,-0.410,FINAL
1964-01-02,12.117,12.472,-0.355,FINAL
1964-01-03,12.097,12.465,-0.368,FINAL
1964-01-04,12.088,12.458,-0.370,FINAL
1964-01-05,12.077,12.452,-0.375,FINAL
1964-01-06,12.006,12.446,-0.440,FINAL
1964-01-07,11.920,12.440,-0.521,FINAL
1964-01-08,11.804,12.435,-0.632,FINAL
1964-01-09,11.729,12.431,-0.702,FINAL
1964-01-10,11.707,12.427,-0.720,FINAL
1964-01-11,11.645,12.423,-0.778,FINAL
1964-01-12,11.595,12.421,-0.826,FINAL
1964-01-13,11.585,12.418,-0.833,FINAL
1964-01-14,11.584,12.417,-0.832,FINAL
1964-01-15,11.628,12.416,-0.788,FINAL
1964-01-16,11.683,12.416,-0.733,FINAL
1964-01-17,11.729,12.417,-0.688,FINAL
1964-01-18,11.717,12.418,-0.701,FINAL
1964-01-19,11.700,12.420,-0.720,FINAL
1964-01-20,11.685,12.423,-0.738,FINAL
1964-01-21,11.737,12.426,-0.690,FINAL
1964-01-22,11.810,12.431,-0.621,FINAL
1964-01-23,11.824,12.436,-0.612,FINAL
1964-01-24,11.791,12.442,-0.651,FINAL
1964-01-25,11.804,12.448,-0.644,FINAL
1964-01-26,11.836,12.455,-0.620,FINAL
1964-01-27,11.827,12.463,-0.636,FINAL
1964-01-28,11.767,12.472,-0.705,FINAL
1964-01-29,11.750,12.482,-0.731,FINAL
1964-01-30,11.786,12.492,-0.705,FINAL
1964-01-31,11.841,12.502,-0.662,FINAL
1964-02-01,11.890,12.513,-0.623,FINAL
1964-02-02,11.943,12.525,-0.583,FINAL
1964-02-03,12.015,12.538,-0.523,FINAL
1964-02-04,12.088,12.551,-0.463,FINAL
1964-02-05,12.149,12.564,-0.415,FINAL
1964-02-06,12.097,12.578,-0.481,FINAL
1964-02-07,12.005,12.592,-0.587,FINAL
1964-02-08,11.911,12.607,-0.696,FINAL
1964-02-09,11.917,12.622,-0.705,FINAL
1964-02-10,11.955,12.638,-0.683,FINAL
1964-02-11,11.972,12.654,-0.682,FINAL
1964-02-12,11.984,12.671,-0.686,FINAL
1964-02-13,12.043,12.687,-0.644,FINAL
1964-02-14,12.060,12.705,-0.645,FINAL
1964-02-15,11.991,12.722,-0.731,FINAL
1964-02-16,11.945,12.740,-0.795,FINAL
1964-02-17,11.931,12.758,-0.827,FINAL
1964-02-18,11.985,12.776,-0.791,FINAL
1964-02-19,12.025,12.795,-0.770,FINAL
1964-02-20,12.053,12.814,-0.761,FINAL
1964-02-21,12.073,12.834,-0.761,FINAL
1964-02-22,12.106,12.854,-0.748,FINAL
1964-02-23,12.123,12.874,-0.751,FINAL
1964-02-24,12.145,12.895,-0.750,FINAL
1964-02-25,12.143,12.916,-0.773,FINAL
1964-02-26,12.188,12.937,-0.749,FINAL
1964-02-27,12.237,12.959,-0.722,FINAL
1964-02-28,12.263,12.981,-0.718,FINAL
1964-02-29,12.262,12.992,-0.730,FINAL
1964-03-01,12.236,13.003,-0.767,FINAL
1964-03-02,12.296,13.026,-0.730,FINAL
1964-03-03,12.312,13.050,-0.737,FINAL
1964-03-04,12.263,13.074,-0.810,FINAL
1964-03-05,12.252,13.098,-0.845,FINAL
1964-03-06,12.280,13.122,-0.842,FINAL
1964-03-07,12.288,13.148,-0.860,FINAL
1964-03-08,12.307,13.173,-0.866,FINAL
1964-03-09,12.345,13.199,-0.854,FINAL
1964-03-10,12.430,13.225,-0.795,FINAL
1964-03-11,12.498,13.252,-0.754,FINAL
1964-03-12,12.549,13.279,-0.730,FINAL
1964-03-13,12.561,13.307,-0.746,FINAL
1964-03-14,12.590,13.335,-0.745,FINAL
1964-03-15,12.654,13.363,-0.710,FINAL
1964-03-16,12.687,13.392,-0.705,FINAL
1964-03-17,12.694,13.421,-0.728,FINAL
1964-03-18,12.680,13.451,-0.771,FINAL
1964-03-19,12.630,13.481,-0.851,FINAL
1964-03-20,12.603,13.511,-0.908,FINAL
1964-03-21,12.602,13.541,-0.939,FINAL
1964-03-22,12.613,13.572,-0.959,FINAL
1964-03-23,12.671,13.603,-0.931,FINAL
1964-03-24,12.690,13.634,-0.944,FINAL
1964-03-25,12.762,13.666,-0.903,FINAL
1964-03-26,12.744,13.697,-0.954,FINAL
1964-03-27,12.724,13.729,-1.005,FINAL
1964-03-28,12.758,13.761,-1.003,FINAL
1964-03-29,12.833,13.793,-0.960,FINAL
1964-03-30,12.955,13.826,-0.870,FINAL
1964-03-31,13.015,13.858,-0.843,FINAL
1964-04-01,13.068,13.891,-0.823,FINAL
1964-04-02,13.061,13.923,-0.863,FINAL
1964-04-03,13.080,13.956,-0.876,FINAL
1964-04-04,13.082,13.989,-0.907,FINAL
1964-04-05,13.092,14.022,-0.929,FINAL
1964-04-06,13.110,14.055,-0.944,FINAL
1964-04-07,13.179,14.087,-0.909,FINAL
1964-04-08,13.203,14.120,-0.917,FINAL
1964-04-09,13.255,14.153,-0.899,FINAL
1964-04-10,13.380,14.186,-0.807,FINAL
1964-04-11,13.489,14.219,-0.730,FINAL
1964-04-12,13.556,14.252,-0.696,FINAL
1964-04-13,13.566,14.285,-0.718,FINAL
1964-04-14,13.575,14.317,-0.742,FINAL
1964-04-15,13.580,14.350,-0.770,FINAL
1964-04-16,13.562,14.382,-0.820,FINAL
1964-04-17,13.544,14.415,-0.871,FINAL
1964-04-18,13.478,14.447,-0.969,FINAL
1964-04-19,13.496,14.479,-0.984,FINAL
1964-04-20,13.525,14.511,-0.986,FINAL
1964-04-21,13.546,14.543,-0.997,FINAL
1964-04-22,13.589,14.574,-0.985,FINAL
1964-04-23,13.634,14.606,-0.971,FINAL
1964-04-24,13.710,14.637,-0.926,FINAL
1964-04-25,13.767,14.668,-0.900,FINAL
1964-04-26,13.788,14.698,-0.911,FINAL
1964-04-27,13.805,14.729,-0.924,FINAL
1964-04-28,13.912,14.759,-0.848,FINAL
1964-04-29,14.003,14.789,-0.786,FINAL
1964-04-30,14.073,14.819,-0.746,FINAL
1964-05-01,14.083,14.849,-0.765,FINAL
1964-05-02,14.077,14.878,-0.801,FINAL
1964-05-03,14.090,14.907,-0.818,FINAL
1964-05-04,14.182,14.936,-0.754,FINAL
1964-05-05,14.244,14.965,-0.720,FINAL
1964-05-06,14.295,14.993,-0.698,FINAL
1964-05-07,14.379,15.021,-0.643,FINAL
1964-05-08,14.341,15.050,-0.708,FINAL
1964-05-09,14.378,15.078,-0.700,FINAL
1964-05-10,14.409,15.105,-0.696,FINAL
1964-05-11,14.358,15.133,-0.775,FINAL
1964-05-12,14.378,15.161,-0.783,FINAL
1964-05-13,14.458,15.188,-0.730,FINAL
1964-05-14,14.504,15.215,-0.711,FINAL
1964-05-15,14.508,15.243,-0.735,FINAL
1964-05-16,14.537,15.270,-0.733,FINAL
1964-05-17,14.631,15.297,-0.666,FINAL
1964-05-18,14.664,15.324,-0.660,FINAL
1964-05-19,14.729,15.351,-0.622,FINAL
1964-05-20,14.767,15.378,-0.611,FINAL
1964-05-21,14.824,15.405,-0.581,FINAL
1964-05-22,14.830,15.432,-0.602,FINAL
1964-05-23,14.830,15.459,-0.629,FINAL
1964-05-24,14.876,15.486,-0.609,FINAL
1964-05-25,14.888,15.512,-0.624,FINAL
1964-05-26,14.802,15.539,-0.737,FINAL
1964-05-27,14.767,15.566,-0.799,FINAL
1964-05-28,14.790,15.592,-0.802,FINAL
1964-05-29,14.819,15.618,-0.799,FINAL
1964-05-30,14.826,15.644,-0.818,FINAL
1964-05-31,14.910,15.670,-0.760,FINAL
1964-06-01,14.990,15.696,-0.706,FINAL
1964-06-02,15.021,15.721,-0.700,FINAL
1964-06-03,15.070,15.746,-0.676,FINAL
1964-06-04,15.061,15.771,-0.710,FINAL
1964-06-05,15.036,15.795,-0.758,FINAL
1964-06-06,15.003,15.819,-0.815,FINAL
1964-06-07,15.076,15.842,-0.766,FINAL
1964-06-08,15.218,15.864,-0.647,FINAL
1964-06-09,15.348,15.886,-0.538,FINAL
1964-06-10,15.417,15.907,-0.491,FINAL
1964-06-11,15.395,15.928,-0.533,FINAL
1964-06-12,15.355,15.948,-0.593,FINAL
1964-06-13,15.385,15.967,-0.582,FINAL
1964-06-14,15.405,15.985,-0.581,FINAL
1964-06-15,15.419,16.003,-0.584,FINAL
1964-06-16,15.376,16.020,-0.644,FINAL
1964-06-17,15.288,16.035,-0.747,FINAL
1964-06-18,15.285,16.050,-0.765,FINAL
1964-06-19,15.331,16.064,-0.733,FINAL
1964-06-20,15.371,16.078,-0.707,FINAL
1964-06-21,15.390,16.090,-0.700,FINAL
1964-06-22,15.439,16.102,-0.663,FINAL
1964-06-23,15.498,16.112,-0.614,FINAL
1964-06-24,15.519,16.122,-0.603,FINAL
1964-06-25,15.532,16.131,-0.600,FINAL
1964-06-26,15.523,16.140,-0.617,FINAL
1964-06-27,15.579,16.148,-0.569,FINAL
1964-06-28,15.638,16.155,-0.516,FINAL
1964-06-29,15.644,16.161,-0.517,FINAL
1964-06-30,15.586,16.167,-0.582,FINAL
1964-07-01,15.582,16.173,-0.591,FINAL
1964-07-02,15.613,16.178,-0.565,FINAL
1964-07-03,15.577,16.183,-0.606,FINAL
1964-07-04,15.502,16.187,-0.685,FINAL
1964-07-05,15.434,16.191,-0.757,FINAL
1964-07-06,15.480,16.195,-0.715,FINAL
1964-07-07,15.604,16.199,-0.595,FINAL
1964-07-08,15.725,16.202,-0.477,FINAL
1964-07-09,15.851,16.206,-0.355,FINAL
1964-07-10,15.920,16.209,-0.289,FINAL
1964-07-11,15.957,16.213,-0.256,FINAL
1964-07-12,15.958,16.216,-0.258,FINAL
1964-07-13,15.938,16.220,-0.281,FINAL
1964-07-14,15.913,16.223,-0.310,FINAL
1964-07-15,15.875,16.227,-0.351,FINAL
1964-07-16,15.832,16.230,-0.398,FINAL
1964-07-17,15.807,16.234,-0.426,FINAL
1964-07-18,15.776,16.237,-0.461,FINAL
1964-07-19,15.746,16.241,-0.495,FINAL
1964-07-20,15.727,16.244,-0.517,FINAL
1964-07-21,15.819,16.248,-0.429,FINAL
1964-07-22,15.795,16.251,-0.456,FINAL
1964-07-23,15.701,16.254,-0.553,FINAL
1964-07-24,15.675,16.257,-0.582,FINAL
1964-07-25,15.674,16.260,-0.586,FINAL
1964-07-26,15.681,16.262,-0.581,FINAL
1964-07-27,15.661,16.264,-0.603,FINAL
1964-07-28,15.684,16.265,-0.581,FINAL
1964-07-29,15.694,16.266,-0.572,FINAL
1964-07-30,15.665,16.267,-0.602,FINAL
1964-07-31,15.638,16.266,-0.629,FINAL
1964-08-01,15.586,16.265,-0.680,FINAL
1964-08-02,15.581,16.264,-0.682,FINAL
1964-08-03,15.570,16.261,-0.691,FINAL
1964-08-04,15.583,16.258,-0.675,FINAL
1964-08-05,15.606,16.254,-0.648,FINAL
1964-08-06,15.650,16.249,-0.599,FINAL
1964-08-07,15.640,16.243,-0.602,FINAL
1964-08-08,15.585,16.235,-0.651,FINAL
1964-08-09,15.510,16.227,-0.717,FINAL
1964-08-10,15.464,16.218,-0.754,FINAL
1964-08-11,15.453,16.208,-0.756,FINAL
1964-08-12,15.467,16.197,-0.731,FINAL
1964-08-13,15.444,16.185,-0.742,FINAL
1964-08-14,15.421,16.172,-0.751,FINAL
1964-08-15,15.422,16.158,-0.736,FINAL
1964-08-16,15.427,16.144,-0.717,FINAL
1964-08-17,15.418,16.128,-0.709,FINAL
1964-08-18,15.438,16.111,-0.673,FINAL
1964-08-19,15.404,16.094,-0.690,FINAL
1964-08-20,15.372,16.076,-0.704,FINAL
1964-08-21,15.416,16.057,-0.641,FINAL
1964-08-22,15.413,16.037,-0.625,FINAL
1964-08-23,15.372,16.017,-0.646,FINAL
1964-08-24,15.303,15.997,-0.694,FINAL
1964-08-25,15.284,15.976,-0.691,FINAL
1964-08-26,15.303,15.954,-0.651,FINAL
1964-08-27,15.240,15.932,-0.693,FINAL
1964-08-28,15.218,15.910,-0.692,FINAL
1964-08-29,15.163,15.887,-0.724,FINAL
1964-08-30,15.092,15.865,-0.772,FINAL
1964-08-31,15.088,15.842,-0.754,FINAL
1964-09-01,15.029,15.818,-0.790,FINAL
1964-09-02,14.937,15.795,-0.858,FINAL
1964-09-03,14.904,15.771,-0.867,FINAL
1964-09-04,14.926,15.748,-0.822,FINAL
1964-09-05,14.901,15.724,-0.823,FINAL
1964-09-06,14.875,15.700,-0.825,FINAL
1964-09-07,14.830,15.676,-0.845,FINAL
1964-09-08,14.809,15.652,-0.843,FINAL
1964-09-09,14.796,15.627,-0.831,FINAL
1964-09-10,14.739,15.603,-0.864,FINAL
1964-09-11,14.674,15.578,-0.904,FINAL
1964-09-12,14.628,15.553,-0.925,FINAL
1964-09-13,14.559,15.528,-0.968,FINAL
1964-09-14,14.511,15.502,-0.991,FINAL
1964-09-15,14.506,15.477,-0.971,FINAL
1964-09-16,14.440,15.450,-1.010,FINAL
1964-09-17,14.397,15.424,-1.027,FINAL
1964-09-18,14.438,15.397,-0.959,FINAL
1964-09-19,14.483,15.370,-0.886,FINAL
1964-09-20,14.501,15.342,-0.841,FINAL
1964-09-21,14.485,15.314,-0.829,FINAL
1964-09-22,14.471,15.285,-0.814,FINAL
1964-09-23,14.489,15.256,-0.767,FINAL
1964-09-24,14.484,15.226,-0.742,FINAL
1964-09-25,14.399,15.196,-0.796,FINAL
1964-09-26,14.254,15.165,-0.910,FINAL
1964-09-27,14.123,15.133,-1.010,FINAL
1964-09-28,13.993,15.101,-1.108,FINAL
1964-09-29,13.950,15.068,-1.118,FINAL
1964-09-30,13.964,15.035,-1.071,FINAL
1964-10-01,13.957,15.001,-1.044,FINAL
1964-10-02,13.879,14.967,-1.088,FINAL
1964-10-03,13.811,14.932,-1.120,FINAL
1964-10-04,13.799,14.896,-1.097,FINAL
1964-10-05,13.874,14.861,-0.987,FINAL
1964-10-06,13.878,14.824,-0.946,FINAL
1964-10-07,13.850,14.788,-0.938,FINAL
1964-10-08,13.836,14.751,-0.915,FINAL
1964-10-09,13.823,14.714,-0.890,FINAL
1964-10-10,13.785,14.676,-0.891,FINAL
1964-10-11,13.723,14.638,-0.916,FINAL
1964-10-12,13.724,14.600,-0.877,FINAL
1964-10-13,13.707,14.562,-0.855,FINAL
1964-10-14,13.654,14.524,-0.869,FINAL
1964-10-15,13.584,14.486,-0.901,FINAL
1964-10-16,13.545,14.447,-0.902,FINAL
1964-10-17,13.497,14.409,-0.912,FINAL
1964-10-18,13.407,14.371,-0.963,FINAL
1964-10-19,13.253,14.332,-1.079,FINAL
1964-10-20,13.197,14.294,-1.098,FINAL
1964-10-21,13.147,14.256,-1.109,FINAL
1964-10-22,13.068,14.218,-1.151,FINAL
1964-10-23,13.053,14.181,-1.127,FINAL
1964-10-24,13.021,14.143,-1.122,FINAL
1964-10-25,12.984,14.106,-1.122,FINAL
1964-10-26,12.912,14.068,-1.156,FINAL
1964-10-27,12.964,14.031,-1.068,FINAL
1964-10-28,13.017,13.994,-0.977,FINAL
1964-10-29,12.966,13.958,-0.992,FINAL
1964-10-30,12.948,13.921,-0.974,FINAL
1964-10-31,12.924,13.885,-0.961,FINAL
1964-11-01,12.903,13.849,-0.946,FINAL
1964-11-02,12.893,13.813,-0.921,FINAL
1964-11-03,12.897,13.778,-0.881,FINAL
1964-11-04,12.914,13.742,-0.829,FINAL
1964-11-05,12.933,13.707,-0.775,FINAL
1964-11-06,12.923,13.672,-0.749,FINAL
1964-11-07,12.876,13.638,-0.762,FINAL
1964-11-08,12.821,13.603,-0.782,FINAL
1964-11-09,12.755,13.569,-0.814,FINAL
1964-11-10,12.734,13.535,-0.801,FINAL
1964-11-11,12.697,13.501,-0.804,FINAL
1964-11-12,12.644,13.468,-0.823,FINAL
1964-11-13,12.559,13.435,-0.875,FINAL
1964-11-14,12.526,13.402,-0.876,FINAL
1964-11-15,12.552,13.369,-0.817,FINAL
1964-11-16,12.553,13.337,-0.784,FINAL
1964-11-17,12.500,13.305,-0.805,FINAL
1964-11-18,12.496,13.274,-0.778,FINAL
1964-11-19,12.416,13.243,-0.827,FINAL
1964-11-20,12.289,13.213,-0.924,FINAL
1964-11-21,12.163,13.183,-1.020,FINAL
1964-11-22,12.072,13.153,-1.081,FINAL
1964-11-23,12.085,13.124,-1.040,FINAL
1964-11-24,12.168,13.096,-0.928,FINAL
1964-11-25,12.253,13.069,-0.815,FINAL
1964-11-26,12.208,13.042,-0.833,FINAL
1964-11-27,12.106,13.015,-0.909,FINAL
1964-11-28,12.021,12.989,-0.968,FINAL
1964-11-29,11.944,12.964,-1.021,FINAL
1964-11-30,11.870,12.940,-1.070,FINAL
1964-12-01,11.877,12.917,-1.040,FINAL
1964-12-02,11.944,12.894,-0.950,FINAL
1964-12-03,11.966,12.872,-0.906,FINAL
1964-12-04,11.941,12.850,-0.910,FINAL
1964-12-05,11.888,12.830,-0.942,FINAL
1964-12-06,11.828,12.810,-0.982,FINAL
1964-12-07,11.777,12.791,-1.014,FINAL
1964-12-08,11.779,12.772,-0.993,FINAL
1964-12-09,11.798,12.754,-0.956,FINAL
1964-12-10,11.781,12.737,-0.956,FINAL
1964-12-11,11.776,12.721,-0.945,FINAL
1964-12-12,11.788,12.705,-0.917,FINAL
1964-12-13,11.736,12.690,-0.954,FINAL
1964-12-14,11.700,12.675,-0.975,FINAL
1964-12-15,11.664,12.661,-0.997,FINAL
1964-12-16,11.561,12.647,-1.086,FINAL
1964-12-17,11.540,12.634,-1.094,FINAL
1964-12-18,11.547,12.621,-1.074,FINAL
1964-12-19,11.610,12.609,-0.999,FINAL
1964-12-20,11.734,12.597,-0.863,FINAL
1964-12-21,11.814,12.585,-0.772,FINAL
1964-12-22,11.907,12.574,-0.667,FINAL
1964-12-23,11.933,12.563,-0.630,FINAL
1964-12-24,11.889,12.553,-0.664,FINAL
1964-12-25,11.863,12.543,-0.679,FINAL
1964-12-26,11.777,12.533,-0.756,FINAL
1964-12-27,11.673,12.523,-0.850,FINAL
1964-12-28,11.595,12.514,-0.919,FINAL
1964-12-29,11.547,12.505,-0.958,FINAL
1964-12-30,11.547,12.496,-0.949,FINAL
1964-12-31,11.506,12.488,-0.982,FINAL
1965-01-01,11.463,12.480,-1.017,FINAL
1965-01-02,11.474,12.472,-0.999,FINAL
1965-01-03,11.459,12.465,-1.007,FINAL
1965-01-04,11.447,12.458,-1.011,FINAL
1965-01-05,11.403,12.452,-1.049,FINAL
1965-01-06,11.398,12.446,-1.048,FINAL
1965-01-07,11.371,12.440,-1.069,FINAL
1965-01-08,11.386,12.435,-1.049,FINAL
1965-01-09,11.386,12.431,-1.045,FINAL
1965-01-10,11.352,12.427,-1.075,FINAL
1965-01-11,11.362,12.423,-1.062,FINAL
1965-01-12,11.444,12.421,-0.977,FINAL
1965-01-13,11.556,12.418,-0.862,FINAL
1965-01-14,11.644,12.417,-0.773,FINAL
1965-01-15,11.703,12.416,-0.713,FINAL
1965-01-16,11.755,12.416,-0.661,FINAL
1965-01-17,11.856,12.417,-0.560,FINAL
1965-01-18,11.932,12.418,-0.486,FINAL
1965-01-19,11.983,12.420,-0.437,FINAL
1965-01-20,12.020,12.423,-0.403,FINAL
1965-01-21,11.977,12.426,-0.449,FINAL
1965-01-22,12.005,12.431,-0.426,FINAL
1965-01-23,11.978,12.436,-0.458,FINAL
1965-01-24,11.983,12.442,-0.459,FINAL
1965-01-25,11.993,12.448,-0.455,FINAL
1965-01-26,11.995,12.455,-0.460,FINAL
1965-01-27,11.947,12.463,-0.517,FINAL
1965-01-28,11.857,12.472,-0.615,FINAL
1965-01-29,11.872,12.482,-0.609,FINAL
1965-01-30,11.911,12.492,-0.580,FINAL
1965-01-31,11.884,12.502,-0.619,FINAL
1965-02-01,11.812,12.513,-0.702,FINAL
1965-02-02,11.727,12.525,-0.798,FINAL
1965-02-03,11.686,12.538,-0.851,FINAL
1965-02-04,11.658,12.551,-0.893,FINAL
1965-02-05,11.697,12.564,-0.867,FINAL
1965-02-06,11.749,12.578,-0.829,FINAL
1965-02-07,11.809,12.592,-0.783,FINAL
1965-02-08,11.862,12.607,-0.746,FINAL
1965-02-09,11.808,12.622,-0.815,FINAL
1965-02-10,11.739,12.638,-0.899,FINAL
1965-02-11,11.746,12.654,-0.908,FINAL
1965-02-12,11.759,12.671,-0.911,FINAL
1965-02-13,11.761,12.687,-0.926,FINAL
1965-02-14,11.734,12.705,-0.971,FINAL
1965-02-15,11.746,12.722,-0.976,FINAL
1965-02-16,11.775,12.740,-0.965,FINAL
1965-02-17,11.822,12.758,-0.936,FINAL
1965-02-18,11.873,12.776,-0.904,FINAL
1965-02-19,11.910,12.795,-0.885,FINAL
1965-02-20,11.957,12.814,-0.858,FINAL
1965-02-21,11.968,12.834,-0.866,FINAL
1965-02-22,12.024,12.854,-0.830,FINAL
1965-02-23,12.050,12.874,-0.824,FINAL
1965-02-24,12.041,12.895,-0.853,FINAL
1965-02-25,12.119,12.916,-0.797,FINAL
1965-02-26,12.251,12.937,-0.686,FINAL
1965-02-27,12.350,12.959,-0.609,FINAL
1965-02-28,12.416,12.981,-0.565,FINAL
1965-03-01,12.398,13.003,-0.605,FINAL
1965-03-02,12.355,13.026,-0.672,FINAL
1965-03-03,12.326,13.050,-0.723,FINAL
1965-03-04,12.411,13.074,-0.663,FINAL
1965-03-05,12.528,13.098,-0.570,FINAL
1965-03-06,12.569,13.122,-0.554,FINAL
1965-03-07,12.544,13.148,-0.604,FINAL
1965-03-08,12.529,13.173,-0.644,FINAL
1965-03-09,12.570,13.199,-0.629,FINAL
1965-03-10,12.606,13.225,-0.619,FINAL
1965-03-11,12.624,13.252,-0.628,FINAL
1965-03-12,12.618,13.279,-0.661,FINAL
1965-03-13,12.621,13.307,-0.686,FINAL
1965-03-14,12.604,13.335,-0.731,FINAL
1965-03-15,12.647,13.363,-0.716,FINAL
1965-03-16,12.671,13.392,-0.721,FINAL
1965-03-17,12.703,13.421,-0.718,FINAL
1965-03-18,12.670,13.451,-0.781,FINAL
1965-03-19,12.638,13.481,-0.842,FINAL
1965-03-20,12.621,13.511,-0.889,FINAL
1965-03-21,12.616,13.541,-0.925,FINAL
1965-03-22,12.619,13.572,-0.953,FINAL
1965-03-23,12.607,13.603,-0.996,FINAL
1965-03-24,12.618,13.634,-1.016,FINAL
1965-03-25,12.652,13.666,-1.013,FINAL
1965-03-26,12.721,13.697,-0.976,FINAL
1965-03-27,12.746,13.729,-0.983,FINAL
1965-03-28,12.827,13.761,-0.934,FINAL
1965-03-29,12.876,13.793,-0.917,FINAL
1965-03-30,12.911,13.826,-0.915,FINAL
1965-03-31,12.985,13.858,-0.873,FINAL
1965-04-01,13.044,13.891,-0.847,FINAL
1965-04-02,13.103,13.923,-0.820,FINAL
1965-04-03,13.136,13.956,-0.820,FINAL
1965-04-04,13.140,13.989,-0.849,FINAL
1965-04-05,13.094,14.022,-0.927,FINAL
1965-04-06,13.138,14.055,-0.916,FINAL
1965-04-07,13.191,14.087,-0.896,FINAL
1965-04-08,13.209,14.120,-0.911,FINAL
1965-04-09,13.207,14.153,-0.947,FINAL
1965-04-10,13.210,14.186,-0.976,FINAL
1965-04-11,13.237,14.219,-0.983,FINAL
1965-04-12,13.298,14.252,-0.954,FINAL
1965-04-13,13.374,14.285,-0.911,FINAL
1965-04-14,13.516,14.317,-0.802,FINAL
1965-04-15,13.603,14.350,-0.747,FINAL
1965-04-16,13.625,14.382,-0.758,FINAL
1965-04-17,13.713,14.415,-0.702,FINAL
1965-04-18,13.761,14.447,-0.686,FINAL
1965-04-19,13.752,14.479,-0.727,FINAL
1965-04-20,13.723,14.511,-0.788,FINAL
1965-04-21,13.727,14.543,-0.816,FINAL
1965-04-22,13.807,14.574,-0.768,FINAL
1965-04-23,13.890,14.606,-0.715,FINAL
1965-04-24,13.921,14.637,-0.715,FINAL
1965-04-25,13.943,14.668,-0.725,FINAL
1965-04-26,13.996,14.698,-0.702,FINAL
1965-04-27,14.027,14.729,-0.702,FINAL
1965-04-28,14.056,14.759,-0.703,FINAL
